loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36,Subject,Trial
5,5,5,5,0,5,5,5,5,5,5,1,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,0,5,5,16,399
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,400
0,0,4,0,0,0,0,4,4,0,4,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,2,0,16,401
4,4,0,0,0,4,4,0,4,4,0,4,4,0,4,4,4,0,0,0,4,0,0,4,4,0,4,2,0,0,0,4,0,4,4,4,16,402
0,0,0,0,0,2,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,16,403
0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,4,4,1,0,0,16,404
0,0,3,0,3,3,3,0,3,0,0,3,3,0,3,0,0,3,0,3,3,3,0,0,3,0,3,3,3,0,3,0,0,1,3,3,16,405
0,6,0,0,0,0,0,0,6,0,6,0,0,6,6,0,0,0,6,0,0,0,6,0,2,0,0,0,6,6,0,0,0,0,0,0,16,406
5,0,5,5,5,0,5,0,5,0,0,5,0,0,5,0,5,5,0,5,0,0,5,5,0,5,0,5,2,5,0,5,0,5,0,5,16,407
3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,0,2,3,3,3,3,0,3,3,3,16,408
4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,2,16,409
0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,16,410
5,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,411
4,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,4,1,0,4,0,0,0,0,0,4,4,0,0,16,412
3,3,3,3,3,3,3,3,3,3,3,0,1,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,0,3,3,3,3,3,16,413
0,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,16,414
4,4,4,0,4,0,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,0,4,16,415
4,0,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,16,416
4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,0,4,0,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,16,417
0,0,3,3,3,3,0,0,3,3,0,0,1,0,3,3,3,3,0,0,0,3,0,3,3,3,0,0,0,3,3,3,0,3,3,0,16,418
0,3,0,3,3,3,3,0,3,0,0,3,0,3,3,3,0,3,0,3,0,3,3,0,0,2,3,3,3,3,0,0,0,3,0,0,16,419
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,4,0,0,16,420
0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,421
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16,422
4,4,4,0,4,4,4,4,0,4,4,4,4,1,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,16,423
0,0,3,3,3,0,3,0,3,0,3,0,3,0,3,3,0,3,0,3,0,1,3,0,3,3,0,0,0,3,3,3,3,0,3,0,16,424
6,0,6,6,0,0,6,0,0,0,2,6,6,0,0,6,6,6,6,0,0,6,6,0,0,6,6,0,0,0,6,6,6,0,6,6,16,425
3,3,3,3,3,0,3,2,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,16,426
0,0,0,5,0,0,0,5,0,0,0,0,0,5,5,0,5,0,0,5,0,5,0,0,0,2,0,0,0,0,0,0,5,0,5,0,16,427
0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,4,2,0,0,4,4,0,0,0,4,0,0,0,16,428
0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,429
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,430
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,431
3,0,3,0,0,0,0,3,3,0,3,3,3,0,0,0,3,0,3,3,3,3,0,0,3,0,3,0,3,3,3,1,3,3,0,0,16,432
0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,433
4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,1,4,4,4,4,4,4,0,4,4,0,4,4,4,4,0,4,4,4,4,4,16,434
6,0,0,0,0,6,0,0,0,6,0,0,2,0,0,0,0,6,0,0,6,0,0,6,0,0,0,0,6,0,6,0,6,0,0,0,16,435
0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,5,0,0,0,0,5,1,5,0,0,0,0,16,436
0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,1,0,3,0,0,0,3,0,3,0,3,0,0,0,0,3,0,0,0,16,437
3,0,3,3,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,3,3,3,3,16,438
5,0,5,1,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,0,5,5,5,5,5,5,5,16,439
0,0,0,0,3,0,0,3,0,0,2,0,3,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0,16,440
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,441
4,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,16,442
0,4,0,0,4,4,4,0,0,0,0,4,0,0,0,4,4,4,0,0,1,4,0,4,4,4,4,4,0,4,4,0,4,4,4,0,16,443
2,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,5,0,5,16,444
3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,0,1,16,445
0,0,6,0,0,0,0,6,6,0,1,0,0,6,0,6,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,6,16,446
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,447
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,448
0,1,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,16,449
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,450
4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,2,0,0,0,0,4,0,0,4,0,4,0,0,4,0,0,0,4,0,0,16,451
0,5,5,5,0,0,5,5,5,0,0,0,2,5,5,0,5,5,0,5,5,5,0,0,5,0,5,5,0,0,0,0,5,0,5,5,16,452
1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,16,453
4,4,4,4,4,4,4,0,0,4,4,4,4,0,1,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,16,454
5,5,0,0,5,0,5,0,5,0,0,5,5,0,5,0,5,5,5,5,5,0,0,0,0,5,5,2,5,0,5,0,5,0,0,5,16,455
0,0,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,16,456
5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,0,5,5,2,5,5,5,5,0,5,5,5,5,5,5,0,5,5,5,5,5,16,457
4,0,0,0,4,0,4,4,0,4,4,4,4,4,4,0,0,0,0,0,4,0,0,4,0,4,4,4,0,0,2,4,0,4,4,4,16,458
4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,0,4,4,4,4,4,4,4,4,1,4,16,459
5,0,0,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,2,0,0,0,5,0,5,5,0,16,460
0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,4,0,0,0,16,461
0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,6,0,16,462
0,3,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,463
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,464
0,0,6,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,6,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,16,465
6,6,0,0,0,0,0,6,0,0,0,0,6,0,6,0,0,0,6,2,6,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,16,466
5,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,16,467
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,468
3,1,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,16,469
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,470
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,471
3,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,16,472
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,16,474
0,0,0,6,0,0,0,6,6,0,0,0,0,6,6,1,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,0,0,0,0,6,16,475
3,3,0,3,0,3,0,0,0,3,3,0,3,2,0,0,0,3,3,3,3,3,0,0,3,3,0,0,0,3,3,3,3,0,3,0,16,476
3,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,16,477
0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,478
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,16,479
0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,480
5,5,0,0,5,0,0,0,5,5,5,0,5,0,5,2,0,5,5,5,0,0,5,5,0,5,0,5,5,0,5,5,0,0,5,0,16,481
0,0,4,0,4,0,0,4,0,0,0,4,4,2,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,16,482
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,483
0,6,6,0,0,6,6,6,0,0,0,6,6,0,6,6,6,1,6,0,0,6,0,0,6,0,6,0,6,6,0,0,6,0,6,6,16,484
0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,485
0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,486
0,6,1,0,0,0,0,0,6,6,0,6,0,0,0,0,6,0,0,6,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,0,16,487
3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,16,488
6,0,0,6,0,0,0,0,0,0,0,6,6,0,0,0,6,0,0,0,0,0,0,6,0,0,6,6,6,0,0,0,1,0,0,0,16,489
3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,490
2,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,16,491
0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,5,0,0,0,0,0,0,16,492
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,493
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,494
3,0,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,3,16,495
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,496
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,16,497
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,498
3,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,2,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,16,499
4,1,4,0,0,4,0,4,0,4,4,0,4,4,4,0,0,4,0,0,0,0,4,4,4,4,4,0,0,0,4,4,4,0,4,0,16,500
3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,3,3,3,3,1,3,0,3,3,3,3,3,3,3,3,3,3,16,501
5,5,5,5,5,5,5,5,5,2,5,5,5,5,0,5,5,5,5,5,5,0,5,0,5,5,5,5,5,5,0,5,5,5,5,5,16,502
0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,0,0,6,6,0,0,0,0,6,0,6,0,0,2,6,6,0,0,0,0,0,16,503
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,504
0,4,4,0,4,0,0,0,4,4,0,0,4,4,0,4,0,4,0,0,0,4,4,4,0,2,4,4,4,4,4,4,0,4,0,0,16,505
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,16,506
4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,1,4,16,507
4,4,4,4,4,4,4,4,0,4,4,4,2,4,4,0,4,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,4,4,4,4,16,508
0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,16,509
0,4,2,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,16,510
0,0,3,3,0,0,0,0,0,0,0,0,3,2,0,0,0,3,0,3,0,0,0,3,3,0,0,3,0,0,0,0,0,0,3,0,16,511
3,3,0,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,2,3,3,3,16,512
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,513
3,3,3,0,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,2,3,3,3,3,3,3,16,514
0,0,0,1,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,16,515
0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,6,6,0,0,0,1,0,6,0,6,0,6,0,0,0,6,0,0,0,0,6,16,516
0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,517
0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,518
6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,6,6,6,6,0,1,6,16,519
0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,520
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,521
0,0,3,3,0,0,3,2,3,3,0,3,0,0,3,3,3,3,0,3,3,3,0,0,0,3,3,0,3,3,0,0,0,3,0,3,16,522
3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,0,3,3,3,3,16,523
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,524
0,1,5,5,0,5,0,0,5,5,5,5,5,5,5,0,5,0,5,5,0,0,5,5,0,0,0,0,0,0,5,5,5,0,5,0,16,525
0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,5,16,526
3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,0,3,3,1,3,3,3,16,527
4,4,0,0,4,0,0,4,4,0,0,0,4,4,1,4,4,4,4,4,0,0,4,0,0,4,0,4,0,4,4,0,4,4,0,0,16,528
0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,529
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,530
6,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,6,6,0,0,1,6,0,0,0,0,0,0,0,0,6,0,0,6,6,16,531
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,532
0,0,0,0,4,4,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,4,1,0,0,4,0,0,0,0,0,0,4,16,533
4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,534
0,0,4,0,4,4,4,0,0,0,0,4,4,0,0,0,4,4,4,4,4,4,0,4,4,4,0,0,4,2,0,4,0,0,4,4,16,535
0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,1,5,0,0,0,5,0,0,5,0,5,0,5,0,0,0,5,0,0,0,0,16,536
6,0,6,6,6,2,0,0,0,6,0,6,0,0,0,6,6,6,0,6,6,6,6,6,0,0,0,0,6,0,0,6,6,6,0,6,16,537
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,16,538
0,4,4,0,0,0,4,0,0,0,0,0,0,4,2,4,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,16,539
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,540
3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,0,3,3,3,0,3,3,3,16,541
4,4,0,4,4,4,0,0,4,0,0,4,4,0,0,4,1,4,4,0,4,4,4,0,0,0,4,0,4,4,4,0,0,0,0,4,16,542
6,0,6,0,0,0,0,0,0,0,0,6,6,0,0,6,0,0,2,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,6,0,16,543
0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,16,544
0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,545
0,3,3,3,3,0,0,0,3,0,3,3,0,0,3,3,3,0,0,3,3,3,0,0,3,3,1,0,3,0,3,0,3,3,0,0,16,546
4,4,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,2,4,0,4,16,547
3,3,1,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,16,548
0,0,3,3,0,3,3,0,3,0,3,3,0,3,0,0,3,0,3,3,0,3,3,0,0,3,0,3,3,3,0,0,3,2,3,0,16,549
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,16,550
4,0,4,0,4,0,0,4,0,4,0,0,4,0,4,0,0,4,0,4,4,4,0,4,4,4,4,2,4,0,0,0,0,4,4,4,16,551
0,4,0,4,4,0,4,0,1,4,0,4,0,4,0,0,4,4,4,0,4,0,0,4,0,0,4,4,4,4,0,4,0,4,0,4,16,552
0,3,3,0,0,0,3,3,0,3,0,3,0,3,3,0,2,3,3,3,3,0,0,0,3,0,0,0,3,3,3,3,0,3,0,3,16,553
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,554
0,4,0,0,4,0,0,0,0,0,1,4,0,0,4,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,16,555
0,0,6,0,0,0,6,0,0,0,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,0,0,6,0,0,0,0,6,6,1,0,16,556
5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,5,0,2,0,5,0,0,0,0,0,0,5,5,16,557
6,6,6,0,6,6,6,6,6,0,6,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,6,0,6,16,558
3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,16,559
0,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,16,560
4,4,0,4,4,1,4,4,0,0,4,4,0,4,0,4,0,4,0,4,0,0,4,4,4,0,0,0,4,0,4,4,4,0,0,0,16,561
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,562
0,3,3,0,0,0,3,0,3,3,2,0,0,3,3,0,0,3,3,0,3,0,3,3,3,0,3,0,3,3,0,3,3,0,3,0,16,563
0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,564
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,16,565
0,6,0,0,6,6,0,6,6,0,0,0,6,6,0,6,0,6,6,0,6,6,0,6,6,6,1,6,6,0,6,6,0,0,0,0,16,566
0,0,4,0,0,4,0,0,0,0,0,0,4,0,1,0,4,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,4,16,567
3,3,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,3,0,0,0,3,16,568
0,0,4,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,16,569
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,570
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,16,571
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,1,0,4,0,0,0,0,16,572
0,0,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,573
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,574
0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,1,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,3,16,575
4,0,4,4,4,0,2,0,4,4,0,4,4,4,4,0,0,4,0,4,0,0,4,4,0,0,4,0,4,4,4,4,0,0,0,0,16,576
0,0,3,0,0,0,3,3,3,0,3,0,3,3,0,2,3,0,0,3,3,3,3,3,3,0,0,3,0,0,3,0,3,3,0,3,16,577
0,6,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,16,578
6,6,6,6,0,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,6,1,0,6,16,579
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,0,5,0,0,0,0,0,16,580
